pixel_id,lon,lat,rbd_vh,burned,burned_area_hectares,rain_masked,cluster_mean_rbd_vh_burned,cluster_mean_rbd_vh_unburned
PX-111,108.25103415518089,-7.064800551957977,0.22525010407738932,False,0.0,False,1.607720366347629,0.25986592890734783
PX-112,108.25193247046501,-7.064800551957977,0.14691679488191056,False,0.0,False,1.607720366347629,0.25986592890734783
PX-113,108.25283078574913,-7.064800551957977,0.12207363156782236,False,0.0,False,1.607720366347629,0.25986592890734783
PX-114,108.25372910103324,-7.064800551957977,0.1464962178149527,False,0.0,False,1.607720366347629,0.25986592890734783
PX-115,108.25462741631736,-7.064800551957977,0.1963539795647513,False,0.0,False,1.607720366347629,0.25986592890734783
PX-116,108.25552573160148,-7.064800551957977,0.23421365939677585,False,0.0,False,1.607720366347629,0.25986592890734783
PX-117,108.26271225387444,-7.064800551957977,0.009978932665164919,False,0.0,False,1.607720366347629,0.25986592890734783
PX-118,108.26361056915856,-7.064800551957977,-0.08217767475299631,False,0.0,False,1.607720366347629,0.25986592890734783
PX-119,108.26450888444268,-7.064800551957977,-0.17844533878847813,False,0.0,False,1.607720366347629,0.25986592890734783
PX-120,108.2654071997268,-7.064800551957977,-0.18402454085017084,False,0.0,False,1.607720366347629,0.25986592890734783
PX-121,108.26630551501091,-7.064800551957977,-0.19170379708276641,False,0.0,False,1.607720366347629,0.25986592890734783
PX-122,108.26720383029503,-7.064800551957977,-0.241214493944506,False,0.0,False,1.607720366347629,0.25986592890734783
PX-123,108.26810214557915,-7.064800551957977,-0.21938959316983997,False,0.0,False,1.607720366347629,0.25986592890734783
PX-124,108.26900046086327,-7.064800551957977,0.025502559786213297,False,0.0,False,1.607720366347629,0.25986592890734783
PX-125,108.2698987761474,-7.064800551957977,-0.07437826806263814,False,0.0,False,1.607720366347629,0.25986592890734783
PX-126,108.27079709143152,-7.064800551957977,-0.039547423830976314,False,0.0,False,1.607720366347629,0.25986592890734783
PX-127,108.27169540671564,-7.064800551957977,-0.028308405983054286,False,0.0,False,1.607720366347629,0.25986592890734783
PX-128,108.27259372199975,-7.064800551957977,0.09471027361473183,False,0.0,False,1.607720366347629,0.25986592890734783
PX-129,108.33637410717223,-7.064800551957977,0.13697773887223264,False,0.0,False,1.607720366347629,0.25986592890734783
PX-130,108.33727242245635,-7.064800551957977,0.06529077864593091,False,0.0,False,1.607720366347629,0.25986592890734783
PX-131,108.33817073774048,-7.064800551957977,0.07968990162527945,False,0.0,False,1.607720366347629,0.25986592890734783
PX-132,108.3390690530246,-7.064800551957977,0.06834796798508158,False,0.0,False,1.607720366347629,0.25986592890734783
PX-133,108.33996736830872,-7.064800551957977,0.057457819651231645,False,0.0,False,1.607720366347629,0.25986592890734783
PX-134,108.34086568359284,-7.064800551957977,0.06637223761114619,False,0.0,False,1.607720366347629,0.25986592890734783
PX-135,108.34176399887696,-7.064800551957977,0.10484919832951078,False,0.0,False,1.607720366347629,0.25986592890734783
PX-136,108.34266231416107,-7.064800551957977,0.074236519728057,False,0.0,False,1.607720366347629,0.25986592890734783
PX-137,108.3435606294452,-7.064800551957977,0.10315775475786992,False,0.0,False,1.607720366347629,0.25986592890734783
PX-138,108.34445894472931,-7.064800551957977,0.1428077467949489,False,0.0,False,1.607720366347629,0.25986592890734783
PX-139,108.37859492552586,-7.064800551957977,0.48127734240278386,False,0.0,False,1.607720366347629,0.25986592890734783
PX-140,108.37949324080998,-7.064800551957977,0.5719831264684778,False,0.0,False,1.607720366347629,0.25986592890734783
PX-141,108.3803915560941,-7.064800551957977,0.65196417843012,False,0.0,False,1.607720366347629,0.25986592890734783
PX-142,108.38128987137821,-7.064800551957977,0.6547192493917997,False,0.0,False,1.607720366347629,0.25986592890734783
PX-143,108.38218818666233,-7.064800551957977,0.641565572078159,False,0.0,False,1.607720366347629,0.25986592890734783
PX-144,108.38308650194645,-7.064800551957977,0.6128821920717655,False,0.0,False,1.607720366347629,0.25986592890734783
PX-145,108.38398481723057,-7.064800551957977,0.5097898131102756,False,0.0,False,1.607720366347629,0.25986592890734783
PX-146,108.38488313251469,-7.064800551957977,0.4600413750235095,False,0.0,False,1.607720366347629,0.25986592890734783
PX-147,108.3857814477988,-7.064800551957977,0.44351324010219884,False,0.0,False,1.607720366347629,0.25986592890734783
PX-148,108.38667976308292,-7.064800551957977,0.3858748726357124,False,0.0,False,1.607720366347629,0.25986592890734783
PX-149,108.38757807836706,-7.064800551957977,0.1903917336582328,False,0.0,False,1.607720366347629,0.25986592890734783
PX-150,108.38847639365117,-7.064800551957977,0.2090534529551995,False,0.0,False,1.607720366347629,0.25986592890734783
PX-151,108.15671105034833,-7.063902236673858,-0.9723222156435991,False,0.0,False,1.607720366347629,0.25986592890734783
PX-152,108.15760936563245,-7.063902236673858,-1.0162666539614786,False,0.0,True,1.607720366347629,0.25986592890734783
PX-153,108.15850768091657,-7.063902236673858,-1.0806964591175596,False,0.0,True,1.607720366347629,0.25986592890734783
PX-154,108.15940599620069,-7.063902236673858,-0.9040891497964001,False,0.0,False,1.607720366347629,0.25986592890734783
PX-155,108.23755942591909,-7.063902236673858,0.6934012607686846,False,0.0,False,1.607720366347629,0.25986592890734783
PX-156,108.2384577412032,-7.063902236673858,0.6896678269149898,False,0.0,False,1.607720366347629,0.25986592890734783
PX-157,108.23935605648732,-7.063902236673858,0.5947893948831009,False,0.0,False,1.607720366347629,0.25986592890734783
PX-158,108.24025437177144,-7.063902236673858,0.4719279793627287,False,0.0,False,1.607720366347629,0.25986592890734783
PX-159,108.24115268705557,-7.063902236673858,0.4375848751454523,False,0.0,False,1.607720366347629,0.25986592890734783
PX-160,108.2420510023397,-7.063902236673858,0.45614542709565065,False,0.0,False,1.607720366347629,0.25986592890734783
PX-161,108.24294931762381,-7.063902236673858,0.31838430881270874,False,0.0,False,1.607720366347629,0.25986592890734783
PX-162,108.24384763290793,-7.063902236673858,0.37578555034765415,False,0.0,False,1.607720366347629,0.25986592890734783
PX-163,108.24474594819205,-7.063902236673858,0.4226806719072762,False,0.0,False,1.607720366347629,0.25986592890734783
PX-164,108.24564426347617,-7.063902236673858,0.3091884177965145,False,0.0,False,1.607720366347629,0.25986592890734783
PX-165,108.24654257876028,-7.063902236673858,0.25605168857985916,False,0.0,False,1.607720366347629,0.25986592890734783
